header seq inter ros topic,header secs inter ros topic,header nsecs inter ros topic,elapsedTimeFromGameStart,currentLocalTime,orig_local_time2,gameTask,vocab,taskStartTime,taskEndTime,taskDuration,taskTurnIndex,whoseTurn,robotRole,turnStartTime,turnEndTime,turnDuration,numCollectedObjectsForTask,numChildCollectedObjectsForTask,numTotalAttemptsForTask,numChildTotalAttemptsForTask,numChildClickCancelForTurn,numHintButtonPressedForTask,numQsAskeddForTask,numPositiveAnswerForTask,numNegativeAnswerForTask,numOtherAnswerForTask,numNoAnswerAttempt1ForTask,gameStateTrigger,currentInteractionState,currentGameState,robotPhysicalBehavior,robotVirtualBehavior,robotClickedObj,clickedRightObject,clickedObjName,numTouchAbsenceAlertPerTask,objectWordPronounced,isDraggin,pointerClick,onPinch,isScalingUp,isScalingDown,maxElapsedTimeReached
1,1521549676,395750522,,2018-05-25 20:19:36.006744,,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,CONNECT_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
2,1521549678,605357646,,2018-05-25 20:19:38.217162,2018-03-20 08:41:17.502538,0,,None,None,,0,childTURN,novice,None,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,gameSTART,,,,,,0,False,,,,,,
3,1521549708,707613945,0:00:01.003132,2018-05-25 20:20:08.320818,2018-03-20 08:41:47.606198,1,vehicle,2018-03-20 08:41:47.705897,None,,0,childTURN,novice,2018-03-20 08:41:47.705856,None,,0,0,0,0,0,0,0,0,0,0,0,START_BUTTON_PRESSED,childTURN,explorationMODE,ROBOT_EXCITED,,,,,0,False,,,,,,
4,1521549718,501941442,0:00:18.562299,2018-05-25 20:20:25.879591,2018-03-20 08:42:05.164981,1,vehicle,2018-03-20 08:41:47.705897,None,,0,childTURN,novice,2018-03-20 08:41:47.705856,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,,,,,,0,False,True,False,False,False,False,
5,1521549718,840116977,0:00:18.566337,2018-05-25 20:20:25.883566,2018-03-20 08:42:05.168956,1,vehicle,2018-03-20 08:41:47.705897,None,,0,childTURN,novice,2018-03-20 08:41:47.705856,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,ROBOT_ENCOURAGING,,,,,0,False,,,,,,
6,1521549718,840947866,0:00:18.566470,2018-05-25 20:20:25.883641,2018-03-20 08:42:05.169041,1,vehicle,2018-03-20 08:41:47.705897,None,,0,childTURN,novice,2018-03-20 08:41:47.705856,None,,0,0,0,0,0,0,0,0,0,0,0,SCREEN_MOVED,childTURN,missionMODE,Q_ROBOT_INDUCE_SPEECH,,,,,0,False,,,,,,
7,1521549718,860877752,0:00:18.566536,2018-05-25 20:20:25.883701,2018-03-20 08:42:05.169104,1,vehicle,2018-03-20 08:41:47.705897,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 08:41:47.705856,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
8,1521549720,776698827,0:00:18.567997,2018-05-25 20:20:25.885222,2018-03-20 08:42:05.170613,1,vehicle,2018-03-20 08:41:47.705897,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 08:41:47.705856,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
9,1521549722,95489740,0:00:18.582348,2018-05-25 20:20:25.899573,2018-03-20 08:42:05.184961,1,vehicle,2018-03-20 08:41:47.705897,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 08:41:47.705856,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
10,1521549722,816694736,0:00:18.583275,2018-05-25 20:20:25.900463,2018-03-20 08:42:05.185858,1,vehicle,2018-03-20 08:41:47.705897,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 08:41:47.705856,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
11,1521549725,973952293,0:00:18.592310,2018-05-25 20:20:25.909548,2018-03-20 08:42:05.194936,1,vehicle,2018-03-20 08:41:47.705897,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 08:41:47.705856,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
12,1521549726,478216648,0:00:18.774500,2018-05-25 20:20:26.092308,2018-03-20 08:42:05.377685,1,vehicle,2018-03-20 08:41:47.705897,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 08:41:47.705856,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
13,1521549727,67524671,0:00:19.361970,2018-05-25 20:20:26.679178,2018-03-20 08:42:05.964570,1,vehicle,2018-03-20 08:41:47.705897,None,,0,childTURN_listenChildSpeechResponse,novice,2018-03-20 08:41:47.705856,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_listenChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
14,1521549727,664865493,0:00:19.960544,2018-05-25 20:20:27.277763,2018-03-20 08:42:06.563151,1,vehicle,2018-03-20 08:41:47.705897,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-20 08:41:47.705856,None,,0,0,0,0,0,1,0,0,0,0,0,SCREEN_MOVED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,False,,,,,,
15,1521549728,335591554,0:00:20.633497,2018-05-25 20:20:27.950693,2018-03-20 08:42:07.236089,1,vehicle,2018-03-20 08:41:47.705897,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-20 08:41:47.705856,None,,0,0,0,0,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,False,True,False,False,False,False,
16,1521549729,131453514,0:00:21.441856,2018-05-25 20:20:28.759192,2018-03-20 08:42:08.044558,1,vehicle,2018-03-20 08:41:47.705897,None,,0,childTURN_parseChildSpeechResponse,novice,2018-03-20 08:41:47.705856,None,,0,0,0,0,0,1,0,0,1,0,0,SCREEN_MOVED,childTURN_parseChildSpeechResponse,missionMODE,,,,,,0,False,False,True,False,False,False,
